Date,Open,High,Low,Close,Adj Close,Volume
2019-09-27,2985.469971,2987.310059,2945.530029,2961.790039,2961.790039,3243650000
2019-09-30,2967.070068,2983.850098,2967.070068,2976.739990,2976.739990,3247610000
2019-10-01,2983.689941,2992.530029,2938.699951,2940.250000,2940.250000,3558040000
2019-10-02,2924.780029,2924.780029,2874.929932,2887.610107,2887.610107,3912520000
2019-10-03,2885.379883,2911.129883,2855.939941,2910.629883,2910.629883,3503640000
2019-10-04,2918.560059,2953.739990,2918.560059,2952.010010,2952.010010,2990830000
2019-10-07,2944.229980,2959.750000,2935.679932,2938.790039,2938.790039,2940140000
2019-10-08,2920.399902,2925.469971,2892.659912,2893.060059,2893.060059,3356450000
2019-10-09,2911.100098,2929.320068,2907.409912,2919.399902,2919.399902,2726820000
2019-10-10,2918.550049,2948.459961,2917.120117,2938.129883,2938.129883,3217250000
2019-10-11,2963.070068,2993.280029,2963.070068,2970.270020,2970.270020,3580460000
2019-10-14,2965.810059,2972.840088,2962.939941,2966.149902,2966.149902,2557020000
2019-10-15,2973.610107,3003.280029,2973.610107,2995.679932,2995.679932,3340740000
2019-10-16,2989.679932,2997.540039,2985.199951,2989.689941,2989.689941,3222570000
2019-10-17,3000.770020,3008.290039,2991.790039,2997.949951,2997.949951,3115960000
2019-10-18,2996.840088,3000.000000,2976.310059,2986.199951,2986.199951,3264290000
2019-10-21,2996.479980,3007.330078,2995.350098,3006.719971,3006.719971,3271620000
2019-10-22,3010.729980,3014.570068,2995.040039,2995.989990,2995.989990,3523890000
2019-10-23,2994.010010,3004.780029,2991.209961,3004.520020,3004.520020,3392870000
2019-10-24,3014.780029,3016.070068,3000.419922,3010.290039,3010.290039,3692600000
2019-10-25,3003.320068,3027.389893,3001.939941,3022.550049,3022.550049,3370370000
